id d1 d2 d3 c1 c2 c3 c4
1745 1.4969118854508663 -0.3790435717017722 -0.011397128016721787 blue-collar married primary no
1749 -0.11064686062060855 -0.19860325384861513 -0.8696575638758892 technician single tertiary no
1752 0.5512890936441164 -0.18331733373582465 1.3010100855616464 services married tertiary no
1761 -0.5834582565239835 -0.38934495264734836 -0.5232744283273463 technician married secondary no
1762 -0.5834582565239835 -0.4581315931549055 0.17718924578192935 self-employed single tertiary no
1765 -0.8671450940660085 -0.4720883028231055 -0.46169520422982757 blue-collar single secondary no
1770 -0.2997714189819585 -0.47308521065654835 -0.7388017126686619 blue-collar single secondary no
1775 -0.2997714189819585 1.8945708937702364 0.14255093222707507 management married tertiary no
1786 -0.39433369816263353 -0.0822973399469485 -0.6233406674858143 services single secondary no
1787 -0.20520913980128352 -0.4727529080454007 -0.8388679518271298 management married tertiary no
1795 -0.5834582565239835 0.4676634815023608 -0.9312367879734079 admin. single secondary no
1801 0.7404136520054664 -0.28034969619092936 0.5081775753060925 blue-collar married secondary no
1807 -0.9617073732466834 1.6174305160731222 0.1502483352392649 management married tertiary no
1809 -0.11064686062060855 0.8813802323811464 -0.39241857712011896 services married unknown no
1831 -0.8671450940660085 -0.49235876210311025 -0.27695753193727135 admin. single tertiary no
1841 -0.016084581439933555 0.08551547868259905 -0.7234069066442822 technician single secondary no
1844 1.2132250479088413 2.283697251424098 -0.21922700934584752 management married tertiary yes
1847 -0.7725828148853335 -0.37605284820144363 -0.7388017126686619 technician single secondary no
1849 1.0241004895474914 -0.4727529080454007 -0.38856987561402406 entrepreneur married tertiary no
1854 -0.6780205357046585 0.40651980105119895 -0.4693926072420174 management single tertiary yes
1855 -0.016084581439933555 -0.2673898943561722 3.048320569328741 technician single secondary no
1858 -0.6780205357046585 -0.2660606839115818 -0.4578465027237327 blue-collar married secondary no
1862 0.5512890936441164 -0.06402069633382947 0.5697567994036113 blue-collar married secondary yes
1863 -0.8671450940660085 -0.4577992905437579 2.4787127464266923 admin. single secondary no
1869 0.26760225610209143 -0.2158829896282913 1.362589309659165 management married tertiary no
1876 -1.4345187691500585 -0.7675053241333387 2.166967924433004 blue-collar single primary yes
1878 -0.6780205357046585 -0.01218148899480091 -0.3038984424799358 technician single secondary no
1886 -0.20520913980128352 -0.17301595279024848 1.6435445196040943 technician divorced secondary yes
1896 -0.5834582565239835 -0.4727529080454007 1.558873086470006 management single tertiary no
1899 -0.11064686062060855 -0.020489054273491382 4.653229097370323 management single tertiary yes
1902 -0.6780205357046585 -0.36708067770045794 -0.09606856115081006 technician single secondary no
1905 0.4567268144634414 -0.38203429520210075 2.4864101494388824 management married tertiary yes
1913 0.6458513728247914 1.9181643791617171 1.3279509961043108 housemaid married primary yes
1914 -1.0562696524273585 -0.6312612535628149 4.880302486229923 services single tertiary yes
1925 -0.7725828148853335 -0.4727529080454007 -0.8465653548393197 services married secondary no
1927 2.820783793980316 1.0747803520690606 -0.6579789810406685 retired married primary yes
1931 0.36216453528276643 0.9777479896139558 -0.8427166533332248 blue-collar married secondary no
1936 -0.39433369816263353 -0.24180259329780557 -0.11916077018737958 management single tertiary no
1941 1.4969118854508663 -0.4727529080454007 -0.02679193404110147 housemaid married primary no
1944 0.6458513728247914 -0.3620961385332436 -0.9235393849612181 blue-collar married secondary no
1955 0.4567268144634414 -0.523927510162134 -0.6040971599553396 management divorced tertiary no
1961 -0.2997714189819585 0.6633897194683084 0.23107106686725826 blue-collar married primary no
1973 1.6860364438122162 -0.4265628450958817 -0.42705689067497327 blue-collar married unknown no
1980 1.4023496062701912 0.20447981347344663 0.5428158888609469 admin. married unknown no
1984 1.4023496062701912 -0.2896541693030627 -0.9119932804429334 blue-collar married primary no
1993 -0.11064686062060855 -0.3335181139745484 0.3195912015074414 management married unknown no
2005 0.9295382103668164 -0.4770728419903198 0.3734730225927703 unemployed married secondary no
2015 -0.11064686062060855 -0.4727529080454007 -0.13840427771785418 management single tertiary yes
2016 0.17303997692141643 2.144462457353246 -0.2115296063336577 technician married secondary no
2036 0.36216453528276643 -0.5365550093857435 -0.48478741326639707 management married tertiary no
2039 0.17303997692141643 3.8618023517641404 -0.877354966888079 management married tertiary no
2046 -1.9073301650534333 0.15961896096851808 -0.6040971599553396 services single secondary no
2054 1.4969118854508663 -0.4727529080454007 -0.6156432644736244 retired married secondary no
2055 0.6458513728247914 -0.2840050249135532 0.438900948196384 technician married secondary yes
2071 -0.39433369816263353 1.1090075210172654 -0.29620103946774595 services married secondary no
2076 0.4567268144634414 0.001442918062251465 -0.8927497729124587 technician married secondary no
2078 -0.9617073732466834 -0.11187227233908659 0.5620593963914214 self-employed single secondary no
2083 0.07847769774074144 -0.4016401492598103 -0.9350854894795029 admin. married secondary no
2086 -0.20520913980128352 -0.12516437678499134 -0.5848536524248651 blue-collar married primary no
2089 -0.2997714189819585 -0.43819343648604836 1.316404891586026 management single tertiary yes
2090 0.6458513728247914 -0.4727529080454007 -0.6117945629675295 blue-collar married secondary no
2095 -0.5834582565239835 -0.3667483750893103 -0.16534518826051864 blue-collar married primary no
2103 -0.20520913980128352 0.18188323591540853 -0.9004471759246486 services married secondary no
2106 0.5512890936441164 -0.25077476379879127 2.4787127464266923 entrepreneur married primary no
2108 0.4567268144634414 -0.32255212780667697 -0.5810049509187701 blue-collar divorced primary no
2111 -0.9617073732466834 -0.4727529080454007 -0.8696575638758892 management single tertiary no
2113 -0.9617073732466834 0.2928723080387133 -0.02679193404110147 admin. married secondary no
2117 -0.11064686062060855 0.13602547557703712 -0.19613480030927802 housemaid married primary no
2118 0.9295382103668164 0.7654066210906274 -0.5579127418822006 blue-collar married primary no
2122 0.6458513728247914 -0.20126167473779608 0.973870457543578 unemployed married secondary yes
2131 -0.5834582565239835 -0.0523901049436628 0.23876846987944808 housemaid married tertiary yes
2136 -0.6780205357046585 -0.4727529080454007 -0.1922860988031831 management married tertiary no
2140 0.5512890936441164 0.765738923701775 2.8058523744447608 housemaid single tertiary yes
2141 -0.7725828148853335 -0.4727529080454007 -0.6964659961016177 blue-collar married secondary no
2143 -0.39433369816263353 0.886032468937213 0.096366514153936 management married tertiary yes
2151 0.9295382103668164 -0.27270673613453417 0.3195912015074414 blue-collar divorced primary no
2155 -0.6780205357046585 -0.23615344890829607 0.23876846987944808 self-employed married primary no
2161 0.9295382103668164 -0.38635422914701983 -0.488636114772492 technician married primary no
2162 -0.11064686062060855 -0.47308521065654835 -0.35008286055307486 admin. single secondary no
2177 -1.3399564899693834 -0.24977785596534843 0.2618606789160176 student single secondary no
2178 -1.0562696524273585 -0.3494686393096341 -0.538669234351726 technician married secondary no
2179 0.9295382103668164 -0.47374981587884357 -0.6656763840528583 technician married tertiary no
2183 0.4567268144634414 -0.414932253705715 -0.6695250855589533 blue-collar married primary no
2196 1.2132250479088413 8.268799580803861 -0.9119932804429334 management divorced tertiary no
2211 1.3077873270895164 0.058266664568494296 1.3202535930921209 management divorced tertiary no
2214 0.07847769774074144 -0.565797639166734 -0.02294323253500655 technician divorced secondary no
2216 -0.6780205357046585 0.08252475518227048 -0.4001159801323088 admin. married secondary no
2218 1.5914741646315413 -0.4727529080454007 -0.9966647135770216 blue-collar married primary no
2224 0.4567268144634414 0.24302691636657042 -0.681071190077238 management single tertiary no
2234 -0.6780205357046585 -0.4724206054342531 -0.6002484584492447 technician married secondary no
2236 -0.8671450940660085 -0.4787343550460579 -0.4193594876627834 admin. divorced secondary no
2237 0.4567268144634414 -0.3228844304178246 0.48123666476342813 services married secondary no
2248 -0.20520913980128352 0.005098246784875273 -0.19998350181537292 services married secondary no
2254 0.6458513728247914 -0.6292674378959292 1.5550243849639112 unemployed married tertiary no
2255 -0.48889597734330853 0.036002389621603834 -0.7041633991138077 management single tertiary no
2257 1.3077873270895164 -0.3454810079758627 0.08866911114174617 blue-collar married secondary no
2280 -1.1508319316080335 -0.5076446822159008 -0.9966647135770216 management single secondary no
2281 1.5914741646315413 -0.14609944128729133 -0.4809387117603022 retired married secondary no
2283 0.36216453528276643 -0.4727529080454007 -0.6310380704980041 entrepreneur married tertiary no
2284 0.17303997692141643 0.5440930820663131 -0.042186740065481156 blue-collar married secondary no
2286 -1.0562696524273585 -0.21023384523878177 1.662788027134569 technician single secondary no
2289 -1.9073301650534333 -0.24645482985387224 -0.9928160120709267 student single secondary no
2296 -0.8671450940660085 0.1602835661908133 1.7128211467138028 blue-collar married secondary yes
2303 0.17303997692141643 0.6853216918040512 -0.5810049509187701 admin. married unknown no
2306 -0.48889597734330853 -0.470759092378515 -0.6310380704980041 technician married tertiary no
2307 0.5512890936441164 0.36298815899086084 -0.8619601608636994 management divorced tertiary no
2313 0.9295382103668164 -0.3498009419207817 -0.5963997569431498 housemaid divorced tertiary no
2340 -1.3399564899693834 -0.428888963373915 -0.5425179358578209 admin. married secondary no
2354 -0.6780205357046585 -0.4727529080454007 -0.5078796223029666 management single secondary no
2355 -1.0562696524273585 -0.045411750109562804 1.077785398208141 services married secondary no
2362 1.5914741646315413 -0.33750574530831984 -0.4578465027237327 management married secondary no
2368 -0.5834582565239835 -0.40795389887161504 -0.23462181537022722 services married secondary no
2369 0.36216453528276643 -0.45015633048736264 -0.03833803855938624 entrepreneur married secondary no
2370 -0.39433369816263353 -0.5531701399431245 3.4062498093955687 technician single secondary yes
2371 -0.5834582565239835 -0.3660837698670151 -0.2885036364555561 management divorced tertiary no
2382 -1.4345187691500585 -0.43221198948539125 -0.4001159801323088 management single tertiary no
2396 -1.0562696524273585 -0.18132351806893893 -0.23847051687632215 management married tertiary no
2400 0.17303997692141643 -0.43819343648604836 0.2618606789160176 self-employed married secondary no
2402 1.4023496062701912 -0.21621529223943892 0.10406391716612585 management married primary no
2406 -0.48889597734330853 0.5454222925109037 3.383157600358999 services married secondary no
2414 1.0241004895474914 -0.4335411999299817 -0.9543289970099775 technician married secondary no
2429 -1.4345187691500585 -0.4052954779824341 -0.6156432644736244 student single secondary no
2435 -0.11064686062060855 0.04165153401111335 -0.6271893689919091 management married tertiary no
2437 -0.39433369816263353 -0.4727529080454007 1.4472607427932533 admin. single secondary no
2439 -1.2453942107887084 -0.4514855409319531 -0.4001159801323088 blue-collar married secondary no
2440 0.7404136520054664 -0.4727529080454007 -0.33468805452869516 technician divorced tertiary no
2441 -0.48889597734330853 -0.1547393091771294 -0.22307571085194244 admin. married secondary no
2443 -1.1508319316080335 -0.4003109388152198 -0.36547766657745456 technician single tertiary no
2451 1.4969118854508663 0.8321994459312988 -0.7811374292357061 admin. married secondary no
2461 -0.9617073732466834 3.310844622481388 0.3542295150622957 services single secondary no
2464 -1.7182056066920834 -0.09758326005973897 2.0861451928050103 technician single tertiary yes
2467 -0.8671450940660085 -0.6063385577267435 -0.4963335177846819 services single secondary no
2471 -1.8127678858727583 0.35401598848987514 0.7121587551291234 student single secondary yes
2472 1.2132250479088413 -0.18531114940271037 -0.7426504141747569 admin. married secondary no
2483 -0.11064686062060855 -0.382698900424396 0.8430146063363507 blue-collar married secondary no
2484 -1.4345187691500585 -0.08960799739219612 -0.09991726265690497 self-employed single tertiary no
2485 -0.6780205357046585 -0.4970109986591769 -0.6695250855589533 management married tertiary no
2490 -0.6780205357046585 -0.4408518573752293 -0.5963997569431498 admin. married secondary no
2493 -0.9617073732466834 -0.459460803599496 -0.5425179358578209 technician single secondary no
2494 0.5512890936441164 -0.4275597529293246 -0.7464991156808517 admin. divorced secondary no
2497 0.07847769774074144 -0.30494008941585315 0.9892652635679577 blue-collar married primary no
2517 0.6458513728247914 -0.42922126598506266 -0.2885036364555561 blue-collar married unknown no
2519 0.17303997692141643 -0.4727529080454007 -0.734953011162567 technician single tertiary no
2530 -0.7725828148853335 -0.4727529080454007 -0.8119270412844654 management single tertiary no
2531 2.4425346772576164 -0.24147029068665796 -0.7195582051381872 retired married unknown no
2532 0.6458513728247914 -0.05205780233251518 -0.8427166533332248 unemployed divorced secondary no
2535 -1.0562696524273585 2.02383660950666 0.019392484032037582 student single tertiary no
2547 1.7805987229928912 -0.231833514963377 0.00784637951375282 management married secondary no
2549 -0.6780205357046585 -0.41160922759423885 -0.23462181537022722 management single tertiary no
2552 -1.7182056066920834 -0.47906665765720546 -0.9658751015282623 services married secondary no
2554 -0.48889597734330853 -0.21455377918370083 -0.3038984424799358 blue-collar married secondary no
2565 -1.7182056066920834 -0.20126167473779608 -0.5425179358578209 blue-collar single unknown no
2577 -0.20520913980128352 0.266952704369199 -0.40781338314449866 blue-collar married primary no
2578 0.07847769774074144 -0.4727529080454007 -0.7003146976077127 technician married secondary no
2586 -0.5834582565239835 -0.34780712625389604 -0.21922700934584752 blue-collar single secondary no
2587 -0.2997714189819585 -0.34348719230897695 -0.007548426510626865 management married tertiary no
